"from","to","dep.var.id","wave","sim","model","ord"
"V123","V147",1,1,5,"density-1",5
"V124",NA,NA,1,5,"density-1",5
"V125","V112",1,1,5,"density-1",5
"V126",NA,NA,1,5,"density-1",5
"V127","V11",1,1,5,"density-1",5
"V127","V43",1,1,5,"density-1",5
"V128","V4",1,1,5,"density-1",5
"V128","V53",1,1,5,"density-1",5
"V129","V98",1,1,5,"density-1",5
"V129","V145",1,1,5,"density-1",5
"V130","V122",1,1,5,"density-1",5
"V131","V9",1,1,5,"density-1",5
"V131","V10",1,1,5,"density-1",5
"V132","V56",1,1,5,"density-1",5
"V133",NA,NA,1,5,"density-1",5
"V134","V65",1,1,5,"density-1",5
"V134","V113",1,1,5,"density-1",5
"V134","V131",1,1,5,"density-1",5
"V135","V2",1,1,5,"density-1",5
"V135","V44",1,1,5,"density-1",5
"V135","V113",1,1,5,"density-1",5
"V136","V73",1,1,5,"density-1",5
"V136","V90",1,1,5,"density-1",5
"V137","V60",1,1,5,"density-1",5
"V138","V71",1,1,5,"density-1",5
"V138","V91",1,1,5,"density-1",5
"V139","V100",1,1,5,"density-1",5
"V140","V18",1,1,5,"density-1",5
"V140","V40",1,1,5,"density-1",5
"V140","V46",1,1,5,"density-1",5
"V141",NA,NA,1,5,"density-1",5
"V142","V38",1,1,5,"density-1",5
"V142","V121",1,1,5,"density-1",5
"V143","V19",1,1,5,"density-1",5
"V144",NA,NA,1,5,"density-1",5
"V145","V44",1,1,5,"density-1",5
"V145","V129",1,1,5,"density-1",5
"V146",NA,NA,1,5,"density-1",5
"V147","V45",1,1,5,"density-1",5
"V147","V51",1,1,5,"density-1",5
"V147","V61",1,1,5,"density-1",5
"V147","V123",1,1,5,"density-1",5
"V148",NA,NA,1,5,"density-1",5
"V149","V13",1,1,5,"density-1",5
"V150",NA,NA,1,5,"density-1",5
"V151","V141",1,1,5,"density-1",5
"V152","V93",1,1,5,"density-1",5
"V153","V17",1,1,5,"density-1",5
"V153","V58",1,1,5,"density-1",5
"V153","V61",1,1,5,"density-1",5
"V153","V67",1,1,5,"density-1",5
"V154","V53",1,1,5,"density-1",5
"V154","V54",1,1,5,"density-1",5
"V155",NA,NA,1,5,"density-1",5
"V1","V88",1,1,1001,"basic",6
"V2","V44",1,1,1001,"basic",6
"V3","V97",1,1,1001,"basic",6
"V4","V90",1,1,1001,"basic",6
"V5","V9",1,1,1001,"basic",6
"V6","V37",1,1,1001,"basic",6
"V7","V142",1,1,1001,"basic",6
"V8",NA,NA,1,1001,"basic",6
"V9","V5",1,1,1001,"basic",6
"V9","V17",1,1,1001,"basic",6
"V10","V57",1,1,1001,"basic",6
"V11",NA,NA,1,1001,"basic",6
"V12",NA,NA,1,1001,"basic",6
"V13","V89",1,1,1001,"basic",6
"V13","V113",1,1,1001,"basic",6
"V14",NA,NA,1,1001,"basic",6
"V15","V139",1,1,1001,"basic",6
"V16",NA,NA,1,1001,"basic",6
"V17","V9",1,1,1001,"basic",6
"V18",NA,NA,1,1001,"basic",6
"V19",NA,NA,1,1001,"basic",6
"V20","V88",1,1,1001,"basic",6
"V21",NA,NA,1,1001,"basic",6
"V22",NA,NA,1,1001,"basic",6
"V23","V25",1,1,1001,"basic",6
"V24","V16",1,1,1001,"basic",6
"V24","V62",1,1,1001,"basic",6
"V25","V63",1,1,1001,"basic",6
"V26",NA,NA,1,1001,"basic",6
"V27",NA,NA,1,1001,"basic",6
"V28",NA,NA,1,1001,"basic",6
"V29","V45",1,1,1001,"basic",6
"V30",NA,NA,1,1001,"basic",6
"V31",NA,NA,1,1001,"basic",6
"V32",NA,NA,1,1001,"basic",6
"V33",NA,NA,1,1001,"basic",6
"V34",NA,NA,1,1001,"basic",6
"V35",NA,NA,1,1001,"basic",6
"V36",NA,NA,1,1001,"basic",6
"V37","V6",1,1,1001,"basic",6
"V37","V137",1,1,1001,"basic",6
"V38",NA,NA,1,1001,"basic",6
"V39","V97",1,1,1001,"basic",6
"V40","V72",1,1,1001,"basic",6
"V41",NA,NA,1,1001,"basic",6
"V42","V99",1,1,1001,"basic",6
"V43","V13",1,1,1001,"basic",6
"V44","V2",1,1,1001,"basic",6
"V44","V151",1,1,1001,"basic",6
"V45","V73",1,1,1001,"basic",6
"V46",NA,NA,1,1001,"basic",6
"V47","V70",1,1,1001,"basic",6
"V47","V110",1,1,1001,"basic",6
"V48",NA,NA,1,1001,"basic",6
"V49",NA,NA,1,1001,"basic",6
"V50","V136",1,1,1001,"basic",6
"V51",NA,NA,1,1001,"basic",6
"V52",NA,NA,1,1001,"basic",6
"V53",NA,NA,1,1001,"basic",6
"V54","V20",1,1,1001,"basic",6
"V54","V83",1,1,1001,"basic",6
"V54","V154",1,1,1001,"basic",6
"V55","V92",1,1,1001,"basic",6
"V56","V132",1,1,1001,"basic",6
"V57","V120",1,1,1001,"basic",6
"V58",NA,NA,1,1001,"basic",6
"V59",NA,NA,1,1001,"basic",6
"V60","V48",1,1,1001,"basic",6
"V61","V90",1,1,1001,"basic",6
"V61","V98",1,1,1001,"basic",6
"V61","V147",1,1,1001,"basic",6
"V62",NA,NA,1,1001,"basic",6
"V63",NA,NA,1,1001,"basic",6
"V64",NA,NA,1,1001,"basic",6
"V65","V104",1,1,1001,"basic",6
"V66","V24",1,1,1001,"basic",6
"V67","V83",1,1,1001,"basic",6
"V67","V90",1,1,1001,"basic",6
"V68",NA,NA,1,1001,"basic",6
"V69",NA,NA,1,1001,"basic",6
"V70",NA,NA,1,1001,"basic",6
"V71","V59",1,1,1001,"basic",6
"V72","V40",1,1,1001,"basic",6
"V72","V121",1,1,1001,"basic",6
"V73","V45",1,1,1001,"basic",6
"V73","V136",1,1,1001,"basic",6
"V74","V150",1,1,1001,"basic",6
"V75",NA,NA,1,1001,"basic",6
"V76","V150",1,1,1001,"basic",6
"V77","V75",1,1,1001,"basic",6
"V78",NA,NA,1,1001,"basic",6
"V79",NA,NA,1,1001,"basic",6
"V80","V22",1,1,1001,"basic",6
"V80","V90",1,1,1001,"basic",6
"V81",NA,NA,1,1001,"basic",6
"V82",NA,NA,1,1001,"basic",6
"V83","V54",1,1,1001,"basic",6
"V83","V67",1,1,1001,"basic",6
"V84",NA,NA,1,1001,"basic",6
"V85",NA,NA,1,1001,"basic",6
"V86","V60",1,1,1001,"basic",6
"V86","V152",1,1,1001,"basic",6
"V87","V123",1,1,1001,"basic",6
"V88","V1",1,1,1001,"basic",6
"V88","V20",1,1,1001,"basic",6
"V88","V148",1,1,1001,"basic",6
"V89",NA,NA,1,1001,"basic",6
"V90","V61",1,1,1001,"basic",6
"V90","V80",1,1,1001,"basic",6
"V91","V90",1,1,1001,"basic",6
"V92","V55",1,1,1001,"basic",6
"V93",NA,NA,1,1001,"basic",6
"V94","V76",1,1,1001,"basic",6
"V95","V106",1,1,1001,"basic",6
"V96",NA,NA,1,1001,"basic",6
"V97","V3",1,1,1001,"basic",6
"V98","V62",1,1,1001,"basic",6
"V98","V137",1,1,1001,"basic",6
"V99",NA,NA,1,1001,"basic",6
"V100",NA,NA,1,1001,"basic",6
"V101",NA,NA,1,1001,"basic",6
"V102",NA,NA,1,1001,"basic",6
"V103","V128",1,1,1001,"basic",6
"V104","V65",1,1,1001,"basic",6
"V105",NA,NA,1,1001,"basic",6
"V106","V33",1,1,1001,"basic",6
"V106","V95",1,1,1001,"basic",6
"V107",NA,NA,1,1001,"basic",6
"V108","V30",1,1,1001,"basic",6
"V109","V20",1,1,1001,"basic",6
"V110","V47",1,1,1001,"basic",6
"V111","V142",1,1,1001,"basic",6
"V112","V138",1,1,1001,"basic",6
"V113","V12",1,1,1001,"basic",6
"V113","V13",1,1,1001,"basic",6
"V113","V135",1,1,1001,"basic",6
"V114",NA,NA,1,1001,"basic",6
"V115",NA,NA,1,1001,"basic",6
"V116",NA,NA,1,1001,"basic",6
"V117",NA,NA,1,1001,"basic",6
"V118","V94",1,1,1001,"basic",6
"V119","V30",1,1,1001,"basic",6
"V119","V134",1,1,1001,"basic",6
"V120","V13",1,1,1001,"basic",6
"V120","V57",1,1,1001,"basic",6
"V121","V72",1,1,1001,"basic",6
"V122",NA,NA,1,1001,"basic",6
"V123","V84",1,1,1001,"basic",6
"V123","V124",1,1,1001,"basic",6
"V124",NA,NA,1,1001,"basic",6
"V125","V154",1,1,1001,"basic",6
"V126","V117",1,1,1001,"basic",6
"V127","V43",1,1,1001,"basic",6
"V128","V99",1,1,1001,"basic",6
"V128","V103",1,1,1001,"basic",6
"V129","V36",1,1,1001,"basic",6
"V129","V145",1,1,1001,"basic",6
"V130",NA,NA,1,1001,"basic",6
"V131",NA,NA,1,1001,"basic",6
"V132",NA,NA,1,1001,"basic",6
"V133","V69",1,1,1001,"basic",6
"V134",NA,NA,1,1001,"basic",6
"V135","V113",1,1,1001,"basic",6
"V135","V152",1,1,1001,"basic",6
"V136","V73",1,1,1001,"basic",6
"V137",NA,NA,1,1001,"basic",6
"V138",NA,NA,1,1001,"basic",6
"V139",NA,NA,1,1001,"basic",6
"V140","V46",1,1,1001,"basic",6
"V141","V42",1,1,1001,"basic",6
"V142","V38",1,1,1001,"basic",6
"V143","V135",1,1,1001,"basic",6
"V144",NA,NA,1,1001,"basic",6
"V145",NA,NA,1,1001,"basic",6
"V146",NA,NA,1,1001,"basic",6
"V147","V61",1,1,1001,"basic",6
"V148",NA,NA,1,1001,"basic",6
"V149","V147",1,1,1001,"basic",6
"V150","V76",1,1,1001,"basic",6
"V151","V44",1,1,1001,"basic",6
"V152","V86",1,1,1001,"basic",6
"V153",NA,NA,1,1001,"basic",6
"V154","V54",1,1,1001,"basic",6
"V155","V107",1,1,1001,"basic",6
